Fix Mode,SV in Fix,Week Num,Time of Week (0.01s),Latitude (1E-7 deg),Longitude (1E-7 deg),Height Above Ellipsoid (0.01 m),Height Above Sea Level (0.01 m),Geometric Dilution of Precision (0.01),Position Dilution of Precision (0.01),Horizontal Dilution of Precision (0.01),Vertical Dilution of Precision (0.01),Time Dilution of Precision (0.01),ECEF X (0.01 m),ECEF Y (0.01 m),ECEF Z (0.01 m),ECEF-VX (0.01m/s),ECEF-VY (0.01m/s),ECEF-VZ (0.01m/s),Range (raw)
3,7,2152,8239769,374011379,-1221647767,10210,13440,282,241,150,189,145,-270072587,-429453263,385291543,18,-75,-100,
,,,8239777,,,,,,,,,,,,,,,,27474
3,7,2152,8239779,374011373,-1221647755,10219,13449,282,241,150,189,145,-270072584,-429453278,385291543,22,-91,-90,
3,7,2152,8239789,374011366,-1221647747,10222,13452,282,241,150,189,145,-270072581,-429453288,385291539,13,-100,-90,
3,7,2152,8239799,374011361,-1221647738,10225,13455,282,241,150,189,145,-270072578,-429453297,385291537,10,-98,-82,
3,7,2152,8239799,374011361,-1221647738,10225,13455,282,241,150,189,145,-270072578,-429453297,385291537,10,-98,-82,
3,7,2152,8239919,374011247,-1221647686,10241,13471,282,241,150,188,145,-270072587,-429453397,385291446,9,-92,-80,
3,7,2152,8239929,374011243,-1221647683,10242,13472,282,241,150,188,145,-270072586,-429453402,385291443,13,-94,-77,
3,7,2152,8239939,374011233,-1221647682,10235,13465,282,241,150,188,145,-270072586,-429453403,385291430,13,-80,-100,
3,7,2152,8239949,374011223,-1221647677,10237,13467,282,241,150,188,145,-270072586,-429453413,385291422,17,-84,-99,
,,,8239958,,,,,,,,,,,,,,,,27475
3,7,2152,8239959,374011210,-1221647675,10235,13465,282,241,150,188,145,-270072589,-429453419,385291409,8,-86,-88,
3,7,2152,8239969,374011200,-1221647665,10242,13472,282,241,150,188,145,-270072588,-429453435,385291404,7,-100,-72,
3,7,2152,8239979,374011189,-1221647659,10237,13467,282,241,150,188,145,-270072585,-429453440,385291392,-8,-71,-68,
3,7,2152,8239989,374011175,-1221647654,10241,13471,282,241,150,188,145,-270072589,-429453454,385291382,-4,-80,-63,
3,7,2152,8239989,374011175,-1221647654,10241,13471,282,241,150,188,145,-270072589,-429453454,385291382,-4,-80,-63,
3,7,2152,8240109,374011050,-1221647586,10289,13519,282,241,150,188,145,-270072602,-429453589,385291301,-2,-84,-79,
3,7,2152,8240119,374011045,-1221647586,10286,13516,282,241,150,188,145,-270072603,-429453590,385291295,5,-74,-85,
3,7,2152,8240129,374011041,-1221647589,10275,13505,282,241,150,188,145,-270072602,-429453584,385291285,16,-67,-86,
,,,8240138,,,,,,,,,,,,,,,,27567
3,7,2152,8240139,374011034,-1221647585,10272,13502,282,241,150,188,145,-270072600,-429453587,385291277,20,-84,-92,
3,7,2152,8240149,374011028,-1221647579,10272,13502,282,241,150,188,145,-270072598,-429453594,385291272,25,-91,-91,
3,7,2152,8240159,374011022,-1221647574,10280,13510,282,241,150,188,145,-270072599,-429453605,385291271,8,-100,-82,
3,7,2152,8240169,374011014,-1221647571,10277,13507,282,241,150,188,145,-270072599,-429453609,385291263,-1,-83,-89,
3,7,2152,8240169,374011014,-1221647571,10277,13507,282,241,150,188,145,-270072599,-429453609,385291263,-1,-83,-89,
3,7,2152,8240289,374010907,-1221647529,10272,13502,282,241,150,188,145,-270072604,-429453686,385291164,11,-89,-84,
3,7,2152,8240299,374010900,-1221647525,10272,13502,282,241,150,188,145,-270072604,-429453692,385291159,5,-84,-95,
3,7,2152,8240309,374010894,-1221647521,10269,13499,282,241,150,188,145,-270072601,-429453695,385291151,17,-80,-98,
3,7,2152,8240319,374010887,-1221647522,10265,13495,282,241,150,188,145,-270072603,-429453696,385291143,3,-79,-87,
,,,8240320,,,,,,,,,,,,,,,,27482
3,7,2152,8240329,374010883,-1221647524,10269,13499,282,241,150,188,145,-270072607,-429453700,385291142,-1,-77,-78,
3,7,2152,8240339,374010879,-1221647523,10271,13501,282,241,150,188,145,-270072609,-429453704,385291140,1,-79,-67,
3,7,2152,8240349,374010875,-1221647522,10272,13502,282,241,150,188,145,-270072610,-429453708,385291137,-2,-71,-70,
3,7,2152,8240349,374010875,-1221647522,10272,13502,282,241,150,188,145,-270072610,-429453708,385291137,-2,-71,-70,
3,7,2152,8240469,374010742,-1221647474,10277,13507,282,241,150,188,145,-270072624,-429453810,385291022,-8,-92,-75,
3,7,2152,8240479,374010728,-1221647471,10270,13500,282,241,150,188,145,-270072623,-429453815,385291005,-2,-79,-76,
3,7,2152,8240489,374010712,-1221647461,10269,13499,282,241,150,188,145,-270072621,-429453828,385290991,18,-85,-85,
3,7,2152,8240499,374010698,-1221647454,10266,13496,282,241,150,188,145,-270072620,-429453836,385290977,9,-83,-83,
,,,8240500,,,,,,,,,,,,,,,,27520
3,7,2152,8240509,374010686,-1221647443,10272,13502,282,241,150,188,145,-270072619,-429453853,385290970,12,-93,-73,
3,7,2152,8240519,374010673,-1221647433,10278,13508,282,241,150,188,145,-270072618,-429453870,385290962,1,-91,-68,
3,7,2152,8240529,374010657,-1221647418,10291,13521,282,241,150,188,145,-270072618,-429453894,385290956,0,-93,-77,
3,7,2152,8240529,374010657,-1221647418,10291,13521,282,241,150,188,145,-270072618,-429453894,385290956,0,-93,-77,
3,7,2152,8240649,374010505,-1221647306,10321,13551,282,241,150,188,145,-270072601,-429454054,385290840,-5,-93,-85,
3,7,2152,8240659,374010499,-1221647302,10316,13546,282,241,150,188,145,-270072599,-429454056,385290831,1,-82,-91,
3,7,2152,8240669,374010491,-1221647300,10310,13540,282,241,150,188,145,-270072598,-429454057,385290821,-4,-65,-90,
3,7,2152,8240679,374010481,-1221647294,10311,13541,282,241,150,188,145,-270072597,-429454066,385290812,3,-75,-91,
,,,8240681,,,,,,,,,,,,,,,,27814
3,7,2152,8240689,374010471,-1221647288,10312,13542,282,241,150,188,145,-270072597,-429454076,385290804,-9,-81,-74,
3,7,2152,8240699,374010460,-1221647284,10311,13541,282,241,150,188,145,-270072597,-429454083,385290794,-19,-78,-71,
3,6,2152,8240709,374010454,-1221647281,10307,13537,348,294,178,234,185,-270072596,-429454086,385290787,-11,-75,-70,
3,6,2152,8240709,374010454,-1221647281,10307,13537,348,294,178,234,185,-270072596,-429454086,385290787,-11,-75,-70,
3,6,2152,8240829,374010328,-1221647207,10290,13520,348,294,178,234,185,-270072578,-429454181,385290665,-11,-66,-93,
3,6,2152,8240839,374010319,-1221647205,10283,13513,348,294,178,234,185,-270072576,-429454182,385290652,-4,-62,-96,
3,6,2152,8240849,374010308,-1221647201,10274,13504,348,294,178,234,185,-270072574,-429454184,385290638,0,-61,-102,
3,6,2152,8240859,374010298,-1221647198,10261,13491,348,294,178,234,185,-270072570,-429454183,385290621,16,-61,-111,
,,,8240861,,,,,,,,,,,,,,,,27488
3,6,2152,8240869,374010289,-1221647191,10261,13491,348,294,178,234,185,-270072568,-429454191,385290613,15,-72,-104,
3,6,2152,8240879,374010277,-1221647185,10256,13486,348,294,178,234,185,-270072565,-429454197,385290600,17,-77,-100,
3,6,2152,8240889,374010268,-1221647178,10259,13489,348,294,178,234,185,-270072564,-429454207,385290594,12,-76,-91,
3,6,2152,8240889,374010268,-1221647178,10259,13489,348,294,178,234,185,-270072564,-429454207,385290594,12,-76,-91,
3,6,2152,8241009,374010162,-1221647125,10262,13492,347,294,178,234,185,-270072564,-429454295,385290502,21,-90,-68,
3,6,2152,8241019,374010151,-1221647121,10261,13491,347,294,178,234,185,-270072565,-429454303,385290491,10,-82,-68,
3,6,2152,8241029,374010133,-1221647118,10256,13486,347,294,178,234,185,-270072567,-429454312,385290472,-7,-90,-79,
3,6,2152,8241039,374010120,-1221647116,10241,13471,347,294,178,234,185,-270072564,-429454310,385290452,7,-79,-97,
,,,8241042,,,,,,,,,,,,,,,,27596
3,6,2152,8241049,374010108,-1221647118,10230,13460,347,294,178,234,184,-270072565,-429454307,385290435,0,-69,-107,
3,6,2152,8241059,374010100,-1221647123,10219,13449,347,294,178,234,184,-270072566,-429454302,385290421,2,-75,-81,
3,6,2152,8241069,374010094,-1221647123,10216,13446,347,294,178,234,184,-270072568,-429454304,385290414,-2,-78,-70,
3,6,2152,8241069,374010094,-1221647123,10216,13446,347,294,178,234,184,-270072568,-429454304,385290414,-2,-78,-70,
3,6,2152,8241189,374009939,-1221647090,10130,13360,347,294,178,234,184,-270072562,-429454350,385290225,-15,-87,-93,
3,6,2152,8241199,374009930,-1221647088,10131,13361,347,294,178,234,184,-270072564,-429454357,385290217,-13,-88,-77,
3,6,2152,8241209,374009923,-1221647086,10129,13359,347,294,178,234,184,-270072564,-429454361,385290210,-2,-75,-72,
3,6,2152,8241219,374009914,-1221647084,10123,13353,347,294,178,234,184,-270072564,-429454363,385290199,2,-65,-77,
,,,8241224,,,,,,,,,,,,,,,,27802
3,6,2152,8241229,374009904,-1221647082,10116,13346,347,294,178,234,184,-270072563,-429454364,385290186,8,-65,-88,
3,6,2152,8241239,374009895,-1221647080,10113,13343,347,294,178,234,184,-270072563,-429454369,385290176,2,-74,-86,
3,6,2152,8241249,374009885,-1221647075,10115,13345,347,294,178,234,184,-270072563,-429454377,385290168,5,-78,-79,
3,6,2152,8241249,374009885,-1221647075,10115,13345,347,294,178,234,184,-270072563,-429454377,385290168,5,-78,-79,
3,6,2152,8241369,374009776,-1221646999,10126,13356,347,294,178,234,184,-270072550,-429454484,385290078,17,-86,-85,
3,6,2152,8241379,374009770,-1221646995,10123,13353,347,294,178,234,184,-270072548,-429454487,385290072,10,-79,-77,
3,6,2152,8241389,374009762,-1221646991,10121,13351,347,294,178,234,184,-270072548,-429454492,385290063,2,-77,-84,
3,6,2152,8241399,374009756,-1221646990,10122,13352,347,294,178,234,184,-270072549,-429454496,385290059,0,-75,-87,
,,,8241404,,,,,,,,,,,,,,,,27719
3,6,2152,8241409,374009750,-1221646991,10117,13347,347,294,178,234,184,-270072550,-429454496,385290051,-1,-67,-102,
3,6,2152,8241419,374009745,-1221646992,10115,13345,347,294,178,234,184,-270072552,-429454497,385290044,-11,-77,-101,
3,6,2152,8241429,374009740,-1221646995,10112,13342,347,294,178,234,184,-270072555,-429454497,385290038,-9,-71,-85,
3,6,2152,8241429,374009740,-1221646995,10112,13342,347,294,178,234,184,-270072555,-429454497,385290038,-9,-71,-85,
3,6,2152,8241549,374009651,-1221646971,10090,13320,347,294,178,234,184,-270072559,-429454544,385289946,-4,-62,-79,
3,6,2152,8241559,374009646,-1221646972,10092,13322,347,294,178,234,184,-270072562,-429454547,385289943,-22,-80,-75,
3,6,2152,8241569,374009644,-1221646975,10090,13320,347,294,178,234,184,-270072565,-429454546,385289940,-29,-71,-72,
3,6,2152,8241579,374009635,-1221646974,10086,13316,347,294,178,234,184,-270072566,-429454549,385289930,-29,-71,-56,
,,,8241583,,,,,,,,,,,,,,,,27948
3,6,2152,8241589,374009627,-1221646973,10084,13314,347,294,178,234,184,-270072567,-429454553,385289922,-22,-60,-70,
3,6,2152,8241599,374009619,-1221646971,10087,13317,347,294,178,234,184,-270072570,-429454560,385289917,-23,-61,-60,
3,6,2152,8241609,374009611,-1221646970,10088,13318,347,294,178,234,184,-270072572,-429454566,385289910,-5,-60,-70,
3,6,2152,8241609,374009611,-1221646970,10088,13318,347,294,178,234,184,-270072572,-429454566,385289910,-5,-60,-70,
3,6,2152,8241609,374009611,-1221646970,10088,13318,347,294,178,234,184,-270072572,-429454566,385289910,-5,-60,-70,
3,6,2152,8241729,374009520,-1221646945,10081,13311,347,294,178,234,184,-270072583,-429454624,385289825,-16,-54,-68,
3,6,2152,8241739,374009512,-1221646943,10076,13306,347,294,178,234,184,-270072582,-429454626,385289816,-10,-53,-70,
3,6,2152,8241749,374009504,-1221646940,10081,13311,347,294,178,234,184,-270072585,-429454636,385289812,-2,-67,-61,
3,6,2152,8241759,374009497,-1221646936,10083,13313,347,294,178,234,184,-270072585,-429454643,385289806,-2,-61,-57,
,,,8241764,,,,,,,,,,,,,,,,27386
3,6,2152,8241769,374009490,-1221646933,10081,13311,347,294,178,234,184,-270072585,-429454648,385289799,0,-64,-55,
3,6,2152,8241779,374009483,-1221646929,10085,13315,347,294,178,234,184,-270072586,-429454656,385289795,-7,-55,-43,
3,6,2152,8241789,374009477,-1221646926,10087,13317,347,294,178,234,184,-270072587,-429454662,385289791,-6,-65,-48,
3,6,2152,8241789,374009477,-1221646926,10087,13317,347,294,178,234,184,-270072587,-429454662,385289791,-6,-65,-48,
3,6,2152,8241789,374009477,-1221646926,10087,13317,347,294,178,234,184,-270072587,-429454662,385289791,-6,-65,-48,
3,6,2152,8241909,374009388,-1221646890,10153,13383,347,294,178,234,184,-270072619,-429454775,385289753,-21,-72,-62,
3,6,2152,8241919,374009373,-1221646881,10153,13383,347,294,178,234,184,-270072619,-429454787,385289740,-23,-72,-72,
3,6,2152,8241929,374009362,-1221646875,10150,13380,347,294,178,234,184,-270072616,-429454794,385289728,-24,-65,-82,
3,6,2152,8241939,374009353,-1221646873,10149,13379,347,294,178,234,184,-270072618,-429454800,385289719,-21,-52,-80,
,,,8241946,,,,,,,,,,,,,,,,28168
3,6,2152,8241949,374009344,-1221646872,10145,13375,347,294,178,234,184,-270072619,-429454803,385289709,-31,-36,-69,
3,6,2152,8241959,374009335,-1221646872,10148,13378,347,294,178,234,184,-270072623,-429454809,385289703,-38,-43,-57,
3,6,2152,8241969,374009328,-1221646873,10150,13380,347,294,178,234,184,-270072627,-429454815,385289699,-48,-42,-41,
3,6,2152,8241969,374009328,-1221646873,10150,13380,347,294,178,234,184,-270072627,-429454815,385289699,-48,-42,-41,
3,6,2152,8242089,374009218,-1221646886,10155,13385,347,294,178,234,184,-270072679,-429454874,385289604,-31,-37,-85,
3,6,2152,8242099,374009210,-1221646887,10160,13390,347,294,178,234,184,-270072684,-429454882,385289600,-24,-31,-69,
3,6,2152,8242109,374009203,-1221646888,10151,13381,347,294,178,234,184,-270072684,-429454880,385289589,-11,-25,-62,
2,6,2152,8242119,374009199,-1221646888,10151,13381,347,294,178,234,184,-270072685,-429454882,385289585,0,0,0,
,,,8242127,,,,,,,,,,,,,,,,28174
3,6,2152,8242129,374009197,-1221646891,10144,13374,347,294,178,234,184,-270072685,-429454877,385289579,0,0,0,
3,6,2152,8242139,374009196,-1221646893,10144,13374,347,294,178,234,184,-270072687,-429454876,385289578,0,0,0,
3,6,2152,8242149,374009197,-1221646897,10143,13373,347,294,178,234,184,-270072689,-429454874,385289579,0,0,0,
3,6,2152,8242149,374009197,-1221646897,10143,13373,347,294,178,234,184,-270072689,-429454874,385289579,0,0,0,
3,6,2152,8242149,374009197,-1221646897,10143,13373,347,294,178,234,184,-270072689,-429454874,385289579,0,0,0,
3,6,2152,8242269,374009211,-1221646911,10106,13336,347,294,178,233,184,-270072679,-429454834,385289569,0,0,0,
3,6,2152,8242279,374009211,-1221646911,10106,13336,347,294,178,233,184,-270072679,-429454834,385289569,0,0,0,
3,6,2152,8242289,374009211,-1221646911,10106,13336,347,294,178,233,184,-270072679,-429454834,385289569,0,0,0,
3,6,2152,8242299,374009211,-1221646911,10106,13336,347,294,178,233,184,-270072679,-429454834,385289569,0,0,0,
,,,8242307,,,,,,,,,,,,,,,,28060
3,6,2152,8242309,374009211,-1221646911,10106,13336,347,294,178,233,184,-270072679,-429454834,385289569,0,0,0,
3,6,2152,8242319,374009211,-1221646911,10106,13336,347,294,178,233,184,-270072679,-429454834,385289569,0,0,0,
3,6,2152,8242329,374009211,-1221646911,10106,13336,347,294,178,233,184,-270072679,-429454834,385289569,0,0,0,
3,6,2152,8242329,374009211,-1221646911,10106,13336,347,294,178,233,184,-270072679,-429454834,385289569,0,0,0,
3,6,2152,8242329,374009211,-1221646911,10106,13336,347,294,178,233,184,-270072679,-429454834,385289569,0,0,0,
3,6,2152,8242449,374009246,-1221646935,9937,13167,347,294,178,233,184,-270072613,-429454689,385289496,0,0,0,
3,6,2152,8242459,374009249,-1221646936,9944,13174,347,294,178,233,184,-270072616,-429454692,385289504,0,0,0,
3,6,2152,8242469,374009252,-1221646939,9948,13178,347,294,178,233,184,-270072618,-429454692,385289508,0,0,0,
3,6,2152,8242479,374009254,-1221646941,9954,13184,347,294,178,233,184,-270072622,-429454693,385289514,0,0,0,
,,,8242488,,,,,,,,,,,,,,,,28124
3,6,2152,8242489,374009255,-1221646941,9955,13185,347,294,178,233,184,-270072622,-429454693,385289516,0,0,0,
3,6,2152,8242499,374009257,-1221646940,9957,13187,347,294,178,233,184,-270072621,-429454694,385289518,0,0,0,
3,6,2152,8242509,374009257,-1221646940,9957,13187,347,294,178,233,184,-270072621,-429454694,385289518,0,0,0,
3,6,2152,8242509,374009257,-1221646940,9957,13187,347,294,178,233,184,-270072621,-429454694,385289518,0,0,0,
3,6,2152,8242509,374009257,-1221646940,9957,13187,347,294,178,233,184,-270072621,-429454694,385289518,0,0,0,
3,6,2152,8242639,374009257,-1221646940,9957,13187,347,294,178,233,184,-270072621,-429454694,385289518,0,0,0,
3,6,2152,8242649,374009257,-1221646940,9957,13187,347,294,178,233,184,-270072621,-429454694,385289518,0,0,0,
3,6,2152,8242659,374009257,-1221646940,9957,13187,347,294,178,233,184,-270072621,-429454694,385289518,0,0,0,
,,,8242669,,,,,,,,,,,,,,,,28118
3,6,2152,8242669,374009257,-1221646940,9957,13187,347,294,178,233,184,-270072621,-429454694,385289518,0,0,0,
3,6,2152,8242679,374009257,-1221646940,9957,13187,347,294,178,233,184,-270072621,-429454694,385289518,0,0,0,
3,6,2152,8242689,374009257,-1221646940,9957,13187,347,294,178,233,184,-270072621,-429454694,385289518,0,0,0,
3,6,2152,8242699,374009257,-1221646940,9957,13187,347,294,178,233,184,-270072621,-429454694,385289518,0,0,0,
3,6,2152,8242699,374009257,-1221646940,9957,13187,347,294,178,233,184,-270072621,-429454694,385289518,0,0,0,
3,6,2152,8242699,374009257,-1221646940,9957,13187,347,294,178,233,184,-270072621,-429454694,385289518,0,0,0,
3,6,2152,8242819,374009257,-1221646940,9957,13187,347,294,178,233,184,-270072621,-429454694,385289518,0,0,0,
3,6,2152,8242829,374009257,-1221646940,9957,13187,347,294,178,233,184,-270072621,-429454694,385289518,0,0,0,
3,6,2152,8242839,374009257,-1221646940,9957,13187,347,294,178,233,184,-270072621,-429454694,385289518,0,0,0,
3,6,2152,8242849,374009267,-1221646934,10014,13244,347,294,178,233,184,-270072637,-429454729,385289562,-17,-20,-39,
,,,8242851,,,,,,,,,,,,,,,,28141
3,6,2152,8242859,374009262,-1221646934,10009,13239,347,294,178,233,184,-270072637,-429454728,385289554,-8,-41,-65,
3,6,2152,8242869,374009256,-1221646932,10007,13237,346,294,178,233,184,-270072637,-429454732,385289547,7,-7,-53,
3,6,2152,8242869,374009256,-1221646932,10007,13237,346,294,178,233,184,-270072637,-429454732,385289547,7,-7,-53,
3,6,2152,8242869,374009256,-1221646932,10007,13237,346,294,178,233,184,-270072637,-429454732,385289547,7,-7,-53,
3,6,2152,8242999,374009233,-1221646924,9989,13219,346,294,178,233,184,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243009,374009233,-1221646924,9989,13219,346,294,178,233,184,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243019,374009233,-1221646924,9989,13219,346,294,178,233,184,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243029,374009233,-1221646924,9989,13219,346,294,178,233,184,-270072631,-429454736,385289517,0,0,0,
,,,8243032,,,,,,,,,,,,,,,,28135
3,6,2152,8243039,374009233,-1221646924,9989,13219,346,294,178,233,184,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243049,374009233,-1221646924,9989,13219,346,294,178,233,184,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243059,374009233,-1221646924,9989,13219,346,294,178,233,184,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243059,374009233,-1221646924,9989,13219,346,294,178,233,184,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243059,374009233,-1221646924,9989,13219,346,294,178,233,184,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243179,374009233,-1221646924,9989,13219,346,293,178,233,184,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243189,374009233,-1221646924,9989,13219,396,343,211,271,197,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243199,374009233,-1221646924,9989,13219,346,293,178,233,184,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243209,374009233,-1221646924,9989,13219,346,293,178,233,184,-270072631,-429454736,385289517,0,0,0,
,,,8243213,,,,,,,,,,,,,,,,28144
3,6,2152,8243219,374009233,-1221646924,9989,13219,346,293,178,233,184,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243229,374009233,-1221646924,9989,13219,346,293,178,233,184,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243239,374009233,-1221646924,9989,13219,346,293,178,233,184,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243239,374009233,-1221646924,9989,13219,346,293,178,233,184,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243239,374009233,-1221646924,9989,13219,346,293,178,233,184,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243359,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243369,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243379,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243389,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
,,,8243395,,,,,,,,,,,,,,,,28033
3,6,2152,8243399,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243409,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243419,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243419,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243419,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243539,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243549,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243559,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243569,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
,,,8243575,,,,,,,,,,,,,,,,28123
3,6,2152,8243579,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243589,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243599,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243599,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243599,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243719,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243729,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243739,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243749,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
,,,8243756,,,,,,,,,,,,,,,,28115
3,6,2152,8243759,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243769,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243779,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243779,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243779,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243899,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243909,374009233,-1221646924,9989,13219,346,293,178,233,183,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243919,374009233,-1221646924,9989,13219,396,344,211,271,197,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243929,374009233,-1221646924,9989,13219,396,344,211,271,197,-270072631,-429454736,385289517,0,0,0,
,,,8243937,,,,,,,,,,,,,,,,28135
3,6,2152,8243939,374009233,-1221646924,9989,13219,396,344,211,271,197,-270072631,-429454736,385289517,0,0,0,
3,6,2152,8243949,374009230,-1221646931,10076,13306,346,293,178,233,183,-270072675,-429454793,385289567,-21,26,26,
3,6,2152,8243959,374009230,-1221646931,10076,13306,346,293,178,233,183,-270072675,-429454793,385289567,0,0,0,
3,6,2152,8243959,374009230,-1221646931,10076,13306,346,293,178,233,183,-270072675,-429454793,385289567,0,0,0,
3,6,2152,8243959,374009230,-1221646931,10076,13306,346,293,178,233,183,-270072675,-429454793,385289567,0,0,0,
3,6,2152,8244079,374009230,-1221646931,10076,13306,346,293,178,232,183,-270072675,-429454793,385289567,0,0,0,
3,6,2152,8244089,374009230,-1221646931,10076,13306,346,293,178,232,183,-270072675,-429454793,385289567,0,0,0,
3,6,2152,8244099,374009230,-1221646931,10076,13306,346,293,178,232,183,-270072675,-429454793,385289567,0,0,0,
3,6,2152,8244109,374009230,-1221646931,10076,13306,346,293,178,232,183,-270072675,-429454793,385289567,0,0,0,
,,,8244116,,,,,,,,,,,,,,,,28144
3,6,2152,8244119,374009230,-1221646931,10076,13306,346,293,178,232,183,-270072675,-429454793,385289567,0,0,0,
3,6,2152,8244129,374009230,-1221646931,10076,13306,346,293,178,232,183,-270072675,-429454793,385289567,0,0,0,
3,6,2152,8244139,374009230,-1221646931,10076,13306,346,293,178,232,183,-270072675,-429454793,385289567,0,0,0,
3,6,2152,8244139,374009230,-1221646931,10076,13306,346,293,178,232,183,-270072675,-429454793,385289567,0,0,0,
3,6,2152,8244139,374009230,-1221646931,10076,13306,346,293,178,232,183,-270072675,-429454793,385289567,0,0,0,
3,6,2152,8244259,374009230,-1221646931,10076,13306,346,293,178,232,183,-270072675,-429454793,385289567,0,0,0,
3,6,2152,8244269,374009230,-1221646931,10076,13306,346,293,178,232,183,-270072675,-429454793,385289567,0,0,0,
3,6,2152,8244279,374009230,-1221646931,10076,13306,346,293,178,232,183,-270072675,-429454793,385289567,0,0,0,
3,6,2152,8244289,374009230,-1221646931,10076,13306,346,293,178,232,183,-270072675,-429454793,385289567,0,0,0,
,,,8244297,,,,,,,,,,,,,,,,28110
3,6,2152,8244299,374009230,-1221646931,10076,13306,346,293,178,232,183,-270072675,-429454793,385289567,0,0,0,
3,6,2152,8244309,374009230,-1221646931,10076,13306,346,293,178,232,183,-270072675,-429454793,385289567,0,0,0,
3,6,2152,8244319,374009230,-1221646931,10076,13306,346,293,178,232,183,-270072675,-429454793,385289567,0,0,0,
3,6,2152,8244319,374009230,-1221646931,10076,13306,346,293,178,232,183,-270072675,-429454793,385289567,0,0,0,
3,6,2152,8244319,374009230,-1221646931,10076,13306,346,293,178,232,183,-270072675,-429454793,385289567,0,0,0,
